date,language,visits
2023-12-16,Portuguese,485
2023-12-16,Arabic,444
2023-12-16,Turkish,443
2023-12-16,Italian,333
2023-12-16,Japanese,328
2023-12-16,Dutch,294
2023-12-16,Korean,288
2023-12-16,Vietnamese,239
2023-12-16,Indonesian,200
2023-12-16,Polish,188
2023-12-16,Greek,173
2023-12-16,Thai,138
2023-12-16,Swedish,136
2023-12-16,(other),115
2023-12-16,Czech,112
2023-12-16,Persian,111
2023-12-16,Norwegian Bokmål,107
2023-12-16,Danish,91
2023-12-16,Hebrew,86
2023-12-16,Ukrainian,86
2023-12-16,Hungarian,80
2023-12-16,Romanian,61
2023-12-16,Serbian,57
2023-12-16,Croatian,45
2023-12-16,Finnish,36
2023-12-16,Slovak,34
2023-12-16,Catalan,29
2023-12-16,Hindi,29
2023-12-16,Bulgarian,27
2023-12-16,Lithuanian,24
2023-12-16,Slovenian,12
2023-12-15,English,338320
2023-12-15,Chinese,10089
2023-12-15,Spanish,7264
2023-12-15,French,1315
2023-12-15,Russian,1108
2023-12-15,Portuguese,969
2023-12-15,German,948
2023-12-15,Japanese,694
2023-12-15,Italian,516
2023-12-15,Turkish,499
2023-12-15,Korean,482
2023-12-15,Arabic,395
2023-12-15,Dutch,370
2023-12-15,Vietnamese,311
2023-12-15,Thai,271
2023-12-15,Polish,248
2023-12-15,Greek,220
2023-12-15,Indonesian,211
2023-12-15,Swedish,165
2023-12-15,Ukrainian,136
2023-12-15,Danish,120
2023-12-15,Persian,120
2023-12-15,Czech,110
2023-12-15,Norwegian Bokmål,99
2023-12-15,Hungarian,83
2023-12-15,(other),78
2023-12-15,Romanian,71
2023-12-15,Hebrew,63
2023-12-15,Finnish,56
2023-12-15,Bulgarian,53
2023-12-15,Catalan,52
2023-12-15,Croatian,44
2023-12-15,Slovak,37
2023-12-15,Hindi,35
2023-12-15,Serbian,35
2023-12-15,Lithuanian,29
2023-12-15,Slovenian,26
2023-12-15,Estonian,20
2023-12-15,Uzbek,12
2023-12-14,English,388220
2023-12-14,Spanish,8670
2023-12-14,Chinese,8574
2023-12-14,French,1559
2023-12-14,Russian,1209
2023-12-14,Portuguese,1100
2023-12-14,Japanese,1069
2023-12-14,German,1067
2023-12-14,Korean,705
2023-12-14,Turkish,578
2023-12-14,Italian,520
2023-12-14,Arabic,437
2023-12-14,Dutch,422
2023-12-14,Vietnamese,358
2023-12-14,Polish,295
2023-12-14,Thai,295
2023-12-14,Indonesian,242
2023-12-14,Greek,228
2023-12-14,Swedish,189
2023-12-14,Danish,151
2023-12-14,Ukrainian,126
2023-12-14,Norwegian Bokmål,112
2023-12-14,Persian,107
2023-12-14,Hungarian,104
2023-12-14,Czech,101
2023-12-14,Hebrew,85
2023-12-14,(other),84
2023-12-14,Romanian,82
2023-12-14,Finnish,67
2023-12-14,Croatian,51
2023-12-14,Serbian,51
2023-12-14,Catalan,45
2023-12-14,Slovak,45
2023-12-14,Hindi,37
2023-12-14,Bulgarian,33
2023-12-14,Slovenian,29
2023-12-14,Lithuanian,25
2023-12-14,Estonian,22
2023-12-14,Latvian,20
2023-12-13,English,416069
2023-12-13,Chinese,11400
2023-12-13,Spanish,9207
2023-12-13,French,1503
2023-12-13,Russian,1333
2023-12-13,Portuguese,1262
2023-12-13,German,1127
2023-12-13,Japanese,915
2023-12-13,Korean,807
2023-12-13,Turkish,560
2023-12-13,Italian,533
2023-12-13,Arabic,453
2023-12-13,Dutch,432
2023-12-13,Vietnamese,405
2023-12-13,Polish,317
2023-12-13,Greek,307
2023-12-13,Indonesian,283
2023-12-13,Thai,188
2023-12-13,Danish,173
2023-12-13,Swedish,158
2023-12-13,Ukrainian,151
