date,browser,os,visits
2023-11-30,Samsung Internet,Android,11302
2023-11-30,Firefox,Macintosh,4820
2023-11-30,Opera,Windows,3438
2023-11-30,Firefox,Linux,3192
2023-11-30,Mozilla Compatible Agent,Macintosh,2484
2023-11-30,Firefox,Android,1616
2023-11-30,Amazon Silk,Android,1032
2023-11-30,Opera,Android,970
2023-11-30,Edge,Android,955
2023-11-30,YaBrowser,Windows,936
2023-11-30,Samsung Internet,Linux,570
2023-11-30,(not set),(not set),555
2023-11-30,Edge,Macintosh,421
2023-11-30,Opera Mini,(not set),372
2023-11-30,Internet Explorer,Windows,368
2023-11-30,Safari,Linux,354
2023-11-30,YaBrowser,Android,281
2023-11-30,Edge,Linux,266
2023-11-30,Mozilla Compatible Agent,Android,246
2023-11-30,Opera,Macintosh,195
2023-11-30,UC Browser,Android,187
2023-11-30,Whale Browser,Android,181
2023-11-30,Whale Browser,Windows,116
2023-11-29,Chrome,Windows,214796
2023-11-29,Chrome,Android,160760
2023-11-29,Safari,iOS,142685
2023-11-29,Chrome,Chrome OS,139193
2023-11-29,Safari,Macintosh,68973
2023-11-29,Edge,Windows,67375
2023-11-29,Chrome,Macintosh,54763
2023-11-29,Firefox,Windows,22603
2023-11-29,Chrome,iOS,21887
2023-11-29,Chrome,Linux,19925
2023-11-29,Safari (in-app),iOS,16421
2023-11-29,Android Webview,Android,15229
2023-11-29,Samsung Internet,Android,12162
2023-11-29,Firefox,Macintosh,4816
2023-11-29,Opera,Windows,3702
2023-11-29,Firefox,Linux,3458
2023-11-29,Mozilla Compatible Agent,Macintosh,2590
2023-11-29,Firefox,Android,1678
2023-11-29,Amazon Silk,Android,1136
2023-11-29,YaBrowser,Windows,1033
2023-11-29,Opera,Android,1021
2023-11-29,Edge,Android,987
2023-11-29,(not set),(not set),553
2023-11-29,Samsung Internet,Linux,537
2023-11-29,Edge,Macintosh,453
2023-11-29,Internet Explorer,Windows,384
2023-11-29,Opera Mini,(not set),358
2023-11-29,Safari,Linux,352
2023-11-29,YaBrowser,Android,317
2023-11-29,Mozilla Compatible Agent,Android,202
2023-11-29,Opera,Macintosh,185
2023-11-29,UC Browser,Android,163
2023-11-29,Whale Browser,Android,144
2023-11-29,Whale Browser,Windows,117
2023-11-29,Edge,Linux,111
2023-11-28,Chrome,Windows,248418
2023-11-28,Safari,iOS,154802
2023-11-28,Chrome,Android,150493
2023-11-28,Chrome,Chrome OS,136340
2023-11-28,Safari,Macintosh,74177
2023-11-28,Edge,Windows,72474
2023-11-28,Chrome,Macintosh,55576
2023-11-28,Android Webview,Android,26135
2023-11-28,Safari (in-app),iOS,24764
2023-11-28,Chrome,Linux,22540
2023-11-28,Chrome,iOS,21849
2023-11-28,Firefox,Windows,20721
2023-11-28,Samsung Internet,Android,12041
2023-11-28,Firefox,Macintosh,4906
2023-11-28,Opera,Windows,3769
2023-11-28,Firefox,Linux,3365
2023-11-28,Mozilla Compatible Agent,Macintosh,2525
2023-11-28,Firefox,Android,1584
2023-11-28,Amazon Silk,Android,1214
2023-11-28,Edge,Android,1179
2023-11-28,Opera,Android,992
2023-11-28,YaBrowser,Windows,946
2023-11-28,(not set),(not set),744
2023-11-28,Samsung Internet,Linux,551
2023-11-28,Edge,Macintosh,523
2023-11-28,Internet Explorer,Windows,384
2023-11-28,Safari,Linux,367
2023-11-28,Opera Mini,(not set),350
2023-11-28,YaBrowser,Android,235
2023-11-28,Opera,Macintosh,202
2023-11-28,Mozilla Compatible Agent,Android,190
2023-11-28,UC Browser,Android,188
2023-11-28,Android Browser,Android,159
2023-11-28,Edge,Linux,137
2023-11-28,Whale Browser,Windows,133
2023-11-28,Whale Browser,Android,116
2023-11-28,Coc Coc,Windows,103
2023-11-27,Chrome,Windows,320151
2023-11-27,Safari,iOS,170736
2023-11-27,Chrome,Android,147705
2023-11-27,Chrome,Chrome OS,122574
2023-11-27,Safari,Macintosh,68369
2023-11-27,Edge,Windows,67106
2023-11-27,Chrome,Macintosh,54309
2023-11-27,Safari (in-app),iOS,23554
2023-11-27,Chrome,iOS,21437
2023-11-27,Firefox,Windows,20369
2023-11-27,Chrome,Linux,20253
2023-11-27,Android Webview,Android,20000
2023-11-27,Samsung Internet,Android,11255
2023-11-27,Firefox,Macintosh,4870
2023-11-27,Opera,Windows,3519
2023-11-27,Firefox,Linux,3231
2023-11-27,Mozilla Compatible Agent,Macintosh,2353
2023-11-27,Firefox,Android,1580
2023-11-27,Edge,Android,1030
2023-11-27,Amazon Silk,Android,1025
2023-11-27,Opera,Android,921
2023-11-27,YaBrowser,Windows,899
2023-11-27,(not set),(not set),692
2023-11-27,Samsung Internet,Linux,545
2023-11-27,Edge,Macintosh,507
2023-11-27,Opera Mini,(not set),360
2023-11-27,Safari,Linux,355
2023-11-27,Internet Explorer,Windows,349
2023-11-27,Mozilla Compatible Agent,Android,242
2023-11-27,YaBrowser,Android,238
2023-11-27,Opera,Macintosh,197
2023-11-27,UC Browser,Android,184
2023-11-27,Whale Browser,Android,176
2023-11-27,Whale Browser,Windows,154
2023-11-27,Edge,Linux,140
2023-11-26,Safari,iOS,218832
2023-11-26,Chrome,Windows,171358
2023-11-26,Chrome,Android,152459
2023-11-26,Safari,Macintosh,46167
2023-11-26,Edge,Windows,35569
2023-11-26,Chrome,Macintosh,28937
2023-11-26,Chrome,iOS,21030
2023-11-26,Chrome,Linux,18286
2023-11-26,Chrome,Chrome OS,15981
2023-11-26,Firefox,Windows,13552
2023-11-26,Samsung Internet,Android,11474
2023-11-26,Android Webview,Android,11003
2023-11-26,Safari (in-app),iOS,10685
2023-11-26,Opera,Windows,2973
2023-11-26,Firefox,Macintosh,2942
2023-11-26,Mozilla Compatible Agent,Macintosh,1977
2023-11-26,Firefox,Linux,1840
2023-11-26,Firefox,Android,1478
2023-11-26,Amazon Silk,Android,1013
2023-11-26,Opera,Android,937
2023-11-26,Edge,Android,891
2023-11-26,YaBrowser,Windows,824
2023-11-26,Samsung Internet,Linux,554
2023-11-26,Opera Mini,(not set),379
2023-11-26,Safari,Linux,355
2023-11-26,Edge,Macintosh,310
2023-11-26,(not set),(not set),291
2023-11-26,YaBrowser,Android,282
2023-11-26,Mozilla Compatible Agent,Android,243
2023-11-26,UC Browser,Android,163
2023-11-26,Internet Explorer,Windows,135
2023-11-26,Whale Browser,Android,121
2023-11-26,Opera,Macintosh,119
2023-11-26,Whale Browser,Windows,116
2023-11-26,Edge,Linux,104
2023-11-25,Safari,iOS,163631
2023-11-25,Chrome,Android,141164
2023-11-25,Chrome,Windows,132999
2023-11-25,Safari,Macintosh,37538
2023-11-25,Edge,Windows,29248
2023-11-25,Chrome,Linux,22426
2023-11-25,Chrome,Macintosh,20788
2023-11-25,Chrome,iOS,18852
2023-11-25,Firefox,Windows,12107
2023-11-25,Android Webview,Android,11314
2023-11-25,Samsung Internet,Android,11032
2023-11-25,Safari (in-app),iOS,10598
2023-11-25,Chrome,Chrome OS,9595
2023-11-25,Firefox,Macintosh,2625
2023-11-25,Opera,Windows,2581
2023-11-25,Mozilla Compatible Agent,Macintosh,1849
2023-11-25,Firefox,Linux,1724
2023-11-25,Firefox,Android,1531
2023-11-25,Amazon Silk,Android,1142
2023-11-25,Opera,Android,866
2023-11-25,Edge,Android,795
2023-11-25,YaBrowser,Windows,717
2023-11-25,(not set),(not set),542
2023-11-25,Samsung Internet,Linux,508
2023-11-25,Safari,Linux,351
2023-11-25,Opera Mini,(not set),348
2023-11-25,YaBrowser,Android,296
2023-11-25,Mozilla Compatible Agent,Android,274
2023-11-25,Edge,Macintosh,202
2023-11-25,UC Browser,Android,177
2023-11-25,Whale Browser,Android,102
2023-11-24,Chrome,Windows,153687
2023-11-24,Safari,iOS,133868
2023-11-24,Chrome,Android,133471
2023-11-24,Safari,Macintosh,40808
2023-11-24,Edge,Windows,39409
2023-11-24,Chrome,Linux,24667
2023-11-24,Chrome,Macintosh,23760
2023-11-24,Chrome,iOS,17915
2023-11-24,Chrome,Chrome OS,15374
2023-11-24,Firefox,Windows,14878
2023-11-24,Android Webview,Android,12263
2023-11-24,Safari (in-app),iOS,11349
2023-11-24,Samsung Internet,Android,10862
2023-11-24,Firefox,Macintosh,2940
2023-11-24,Opera,Windows,2687
2023-11-24,Firefox,Linux,2574
2023-11-24,Mozilla Compatible Agent,Macintosh,2053
2023-11-24,Firefox,Android,1503
2023-11-24,Amazon Silk,Android,1117
2023-11-24,Opera,Android,860
2023-11-24,YaBrowser,Windows,790
2023-11-24,Edge,Android,751
2023-11-24,(not set),(not set),682
2023-11-24,Samsung Internet,Linux,477
2023-11-24,Opera Mini,(not set),388
2023-11-24,Safari,Linux,350
2023-11-24,Mozilla Compatible Agent,Android,300
2023-11-24,Edge,Macintosh,279
2023-11-24,YaBrowser,Android,254
2023-11-24,Internet Explorer,Windows,162
2023-11-24,UC Browser,Android,130
2023-11-24,Edge,Linux,117
2023-11-24,Opera,Macintosh,109
2023-11-24,Whale Browser,Android,108
