date,mobile_device,visits
2023-12-14,SM-S906U,1594
2023-12-14,Pixel 7 Pro,1591
2023-12-14,Pixel 6a,1542
2023-12-14,SM-S916U,1513
2023-12-14,Firefox for Android,1497
2023-12-14,SM-A146U,1260
2023-12-14,Pixel 6 Pro,1117
2023-12-14,SM-G970U,1113
2023-12-14,SM-G973U,1106
2023-12-14,SM-G996U,1072
2023-12-14,SM-A326B,1063
2023-12-14,SM-G781U,1007
2023-12-13,Chrome,224761
2023-12-13,iPhone,208590
2023-12-13,Safari,120458
2023-12-13,ChromeBook,90221
2023-12-13,Edge,81823
2023-12-13,Firefox,17756
2023-12-13,(not set),9515
2023-12-13,iPad,9188
2023-12-13,SM-S901U,3578
2023-12-13,SM-S908U,3493
2023-12-13,SM-S918U,3328
2023-12-13,SM-G991U,2914
2023-12-13,SM-S911U,2448
2023-12-13,Opera,2359
2023-12-13,SM-G998U,2097
2023-12-13,Pixel 7,1870
2023-12-13,Pixel 6,1727
2023-12-13,SM-S906U,1647
2023-12-13,Pixel 6a,1628
2023-12-13,SM-S916U,1512
2023-12-13,Pixel 7 Pro,1508
2023-12-13,Firefox for Android,1406
2023-12-13,SM-A146U,1291
2023-12-13,SM-G996U,1158
2023-12-13,SM-G973U,1106
2023-12-13,Pixel 6 Pro,1089
2023-12-13,SM-G970U,1079
2023-12-13,SM-A326B,1052
