date,browser,os,visits
2023-12-21,Samsung Internet,Linux,1807
2023-12-21,UC Browser,Android,1187
2023-12-21,(not set),iOS,1038
2023-12-21,Opera Mini,(not set),816
2023-12-21,YaBrowser,Windows,699
2023-12-21,Opera,Macintosh,473
2023-12-21,Coc Coc,Windows,388
2023-12-21,Opera Mini,Android,321
2023-12-21,Whale Browser,Windows,294
2023-12-21,Iron,iOS,249
2023-12-21,Edge,Linux,247
2023-12-21,YaBrowser,Android,222
2023-12-21,Opera,Linux,214
2023-12-21,Mozilla,Linux,212
2023-12-21,(not set),Android,210
2023-12-21,Chrome,Fuchsia,149
2023-12-21,Android Runtime,Android,148
2023-12-21,Safari,Linux,140
2023-12-21,Whale Browser,Android,123
2023-12-20,Safari,iOS,1752684
2023-12-20,Chrome,Android,1587504
2023-12-20,Chrome,Windows,1420517
2023-12-20,Edge,Windows,566142
2023-12-20,Safari,Macintosh,283923
2023-12-20,Chrome,iOS,271799
2023-12-20,Chrome,Macintosh,257628
2023-12-20,Chrome,Linux,144211
2023-12-20,Chrome,Chrome OS,99903
2023-12-20,Samsung Internet,Android,89696
2023-12-20,Firefox,Windows,71795
2023-12-20,Safari (in-app),iOS,63135
2023-12-20,Android Webview,Android,38884
2023-12-20,Firefox,Macintosh,16450
2023-12-20,Opera,Windows,9938
2023-12-20,Firefox,Android,8773
2023-12-20,Firefox,Linux,8452
2023-12-20,Opera,Android,6574
2023-12-20,Amazon Silk,Android,6436
2023-12-20,Edge,Android,5047
2023-12-20,Internet Explorer,Windows,3480
2023-12-20,(not set),(not set),2331
2023-12-20,Edge,Macintosh,2259
2023-12-20,Mozilla Compatible Agent,Macintosh,2127
2023-12-20,Samsung Internet,Linux,2041
2023-12-20,UC Browser,Android,1125
2023-12-20,(not set),iOS,881
2023-12-20,Opera Mini,(not set),880
2023-12-20,YaBrowser,Windows,709
2023-12-20,Opera,Macintosh,527
2023-12-20,Coc Coc,Windows,392
2023-12-20,Opera Mini,Android,363
2023-12-20,Whale Browser,Windows,301
2023-12-20,Edge,Linux,286
2023-12-20,Iron,iOS,258
2023-12-20,(not set),Android,256
2023-12-20,Mozilla,Linux,219
2023-12-20,YaBrowser,Android,218
2023-12-20,(not set),Windows,186
2023-12-20,Android Runtime,Android,180
2023-12-20,Opera,Linux,179
2023-12-20,Mozilla Compatible Agent,Tizen,148
2023-12-20,Chrome,Fuchsia,145
2023-12-20,Safari,Linux,142
2023-12-20,Whale Browser,Android,142
2023-12-20,Chrome,(not set),137
2023-12-20,Samsung Internet,Tizen,105
2023-12-20,UC Browser,iOS,104
2023-12-19,Safari,iOS,1801331
2023-12-19,Chrome,Android,1644809
2023-12-19,Chrome,Windows,1570688
2023-12-19,Edge,Windows,600893
2023-12-19,Safari,Macintosh,285273
2023-12-19,Chrome,Macintosh,273828
